model,doc_id,source_file,status,reason,gt_file_exists,matched_count,gt_only_count,pred_only_count,gt_defendant_count,pred_defendant_count,llm_calls,input_tokens,output_tokens,total_tokens,fallback_errors,fallback_used
past,24-07-2024-Ninh_Binh-2ta1558645t1cvn,24-07-2024-Ninh_Binh-2ta1558645t1cvn.json,processed,ok,True,1,0,0,1,1,1,31890,1146,34336,1,True
past,24-07-2025-An_Giang-2ta1941635t1cvn,24-07-2025-An_Giang-2ta1941635t1cvn.json,processed,ok,True,1,0,0,1,1,1,18085,985,19070,0,False
past,24-07-2025-Ho_Chi_Minh-2ta1887832t1cvn,24-07-2025-Ho_Chi_Minh-2ta1887832t1cvn.json,processed,ok,True,5,0,0,5,5,1,30110,3377,35727,1,True
past,24-07-2025-Hung_Yen-2ta1875157t1cvn,24-07-2025-Hung_Yen-2ta1875157t1cvn.json,processed,ok,True,2,0,0,2,2,1,29463,1327,30790,0,False
past,24-09-2024-Dien_Bien-2ta1667513t1cvn,24-09-2024-Dien_Bien-2ta1667513t1cvn.json,processed,ok,True,1,0,0,1,1,1,29735,713,30448,0,False
past,24-09-2024-Son_La-2ta1667472t1cvn,24-09-2024-Son_La-2ta1667472t1cvn.json,processed,ok,True,1,0,0,1,1,1,28022,805,28827,0,False
past,24-12-2025-Ho_Chi_Minh-2ta2075090t1cvn,24-12-2025-Ho_Chi_Minh-2ta2075090t1cvn.json,processed,ok,True,1,0,0,1,1,1,24177,989,25166,0,False
past,25-02-2025-Dien_Bien-2ta1748471t1cvn,25-02-2025-Dien_Bien-2ta1748471t1cvn.json,processed,ok,True,0,2,2,2,2,1,38886,875,39761,0,False
past,25-02-2025-Hung_Yen-2ta1764446t1cvn,25-02-2025-Hung_Yen-2ta1764446t1cvn.json,processed,ok,True,1,0,0,1,1,1,6285,692,6977,0,False
past,25-04-2025-Son_La-2ta1802492t1cvn,25-04-2025-Son_La-2ta1802492t1cvn.json,processed,ok,True,1,0,0,1,1,1,21466,772,22238,0,False
past,25-08-2024-Hai_Phong-2ta1657210t1cvn,25-08-2024-Hai_Phong-2ta1657210t1cvn.json,processed,ok,True,1,0,0,1,1,1,25874,1085,28323,1,True
past,25-08-2025-Ho_Chi_Minh-2ta1991219t1cvn,25-08-2025-Ho_Chi_Minh-2ta1991219t1cvn.json,processed,ok,True,7,0,0,7,7,1,33186,3387,38403,1,True
past,25-09-2024-Dien_Bien-2ta1675572t1cvn,25-09-2024-Dien_Bien-2ta1675572t1cvn.json,processed,ok,True,1,0,0,1,1,1,32743,1090,35921,1,True
past,25-09-2025-Dien_Bien-2ta1982671t1cvn,25-09-2025-Dien_Bien-2ta1982671t1cvn.json,processed,ok,True,0,1,0,1,0,1,33559,19,33578,0,False
past,25-11-2025-Hung_Yen-2ta2011482t1cvn,25-11-2025-Hung_Yen-2ta2011482t1cvn.json,processed,ok,True,1,0,0,1,1,1,17288,817,18105,0,False
past,25-12-2024-Thanh_Hoa-2ta1716936t1cvn,25-12-2024-Thanh_Hoa-2ta1716936t1cvn.json,processed,ok,True,2,0,0,2,2,1,20941,1340,22281,0,False
past,26-02-2025-Lai_Chau-2ta1748216t1cvn,26-02-2025-Lai_Chau-2ta1748216t1cvn.json,processed,ok,True,1,0,0,1,1,1,17378,832,18210,0,False
past,26-05-2025-Bac_Ninh-2ta1956390t1cvn,26-05-2025-Bac_Ninh-2ta1956390t1cvn.json,processed,ok,True,1,0,0,1,1,1,23205,875,24080,0,False
past,26-05-2025-Da_Nang-2ta1936169t1cvn,26-05-2025-Da_Nang-2ta1936169t1cvn.json,processed,ok,True,1,0,0,1,1,1,21032,811,21843,0,False
past,26-05-2025-Phu_Tho-2ta1852318t1cvn,26-05-2025-Phu_Tho-2ta1852318t1cvn.json,processed,ok,True,1,0,0,1,1,1,24231,821,25052,0,False
past,26-06-2025-Khanh_Hoa-2ta1897155t1cvn,26-06-2025-Khanh_Hoa-2ta1897155t1cvn.json,processed,ok,True,1,0,0,1,1,1,28629,817,29446,0,False
past,26-06-2025-Lai_Chau-2ta2005423t1cvn,26-06-2025-Lai_Chau-2ta2005423t1cvn.json,processed,ok,True,0,5,4,5,4,1,54931,2491,57422,0,False
past,26-08-2025-Da_Nang-2ta1962683t1cvn,26-08-2025-Da_Nang-2ta1962683t1cvn.json,processed,ok,True,1,0,0,1,1,1,26221,943,27164,0,False
past,26-09-2024-Kon_Tum-2ta1676580t1cvn,26-09-2024-Kon_Tum-2ta1676580t1cvn.json,processed,ok,True,2,0,0,2,2,1,27178,1166,28344,0,False
past,26-12-2024-Quang_Nam-2ta1921187t1cvn,26-12-2024-Quang_Nam-2ta1921187t1cvn.json,processed,ok,True,1,0,0,1,1,1,33061,955,35780,1,True
past,27-02-2024-Ho_Chi_Minh-2ta1655303t1cvn,27-02-2024-Ho_Chi_Minh-2ta1655303t1cvn.json,processed,ok,True,1,0,0,1,1,1,31774,934,34677,1,True
past,27-02-2025-Khanh_Hoa-2ta1962876t1cvn,27-02-2025-Khanh_Hoa-2ta1962876t1cvn.json,processed,ok,True,1,0,0,1,1,1,25996,827,26823,0,False
past,27-03-2025-Binh_Duong-2ta1791339t1cvn,27-03-2025-Binh_Duong-2ta1791339t1cvn.json,processed,ok,True,1,0,0,1,1,1,20266,1169,21435,0,False
past,27-03-2025-Binh_Duong-2ta1794110t1cvn,27-03-2025-Binh_Duong-2ta1794110t1cvn.json,processed,ok,True,1,0,0,1,1,1,21136,880,22016,0,False
past,27-03-2025-Cao_Bang-2ta1955453t1cvn,27-03-2025-Cao_Bang-2ta1955453t1cvn.json,processed,ok,True,1,0,0,1,1,1,21179,762,21941,0,False
past,27-03-2025-Hai_Phong-2ta1833131t1cvn,27-03-2025-Hai_Phong-2ta1833131t1cvn.json,processed,ok,True,0,6,6,6,6,1,51034,3578,54612,0,False
past,27-03-2025-Lai_Chau-2ta1911271t1cvn,27-03-2025-Lai_Chau-2ta1911271t1cvn.json,processed,ok,True,0,1,2,1,2,1,39639,743,40382,0,False
past,27-05-2025-Ca_Mau-2ta1849385t1cvn,27-05-2025-Ca_Mau-2ta1849385t1cvn.json,processed,ok,True,1,0,0,1,1,1,22716,713,23429,0,False
past,27-05-2025-Tra_Vinh-2ta1828715t1cvn,27-05-2025-Tra_Vinh-2ta1828715t1cvn.json,processed,ok,True,1,0,0,1,1,1,30474,868,31342,0,False
past,27-06-2025-Ba_Ria_Vung_Tau-2ta1939164t1cvn,27-06-2025-Ba_Ria_Vung_Tau-2ta1939164t1cvn.json,processed,ok,True,1,0,0,1,1,1,20899,1001,21900,0,False
past,27-06-2025-Bac_Ninh-2ta1847235t1cvn,27-06-2025-Bac_Ninh-2ta1847235t1cvn.json,processed,ok,True,0,1,2,1,2,1,36352,1081,37433,0,False
past,27-06-2025-Ha_Tinh-2ta1949532t1cvn,27-06-2025-Ha_Tinh-2ta1949532t1cvn.json,processed,ok,True,0,5,4,5,4,1,49541,2863,52404,0,False
past,27-06-2025-Hai_Phong-2ta1867166t1cvn,27-06-2025-Hai_Phong-2ta1867166t1cvn.json,processed,ok,True,0,4,5,4,5,1,44069,2296,46365,0,False
past,27-07-2025-Thanh_Hoa-2ta1906655t1cvn,27-07-2025-Thanh_Hoa-2ta1906655t1cvn.json,processed,ok,True,1,0,0,1,1,1,14955,1066,16021,0,False
past,27-12-2024-Bac_Kan-2ta1712863t1cvn,27-12-2024-Bac_Kan-2ta1712863t1cvn.json,processed,ok,True,0,3,1,3,1,1,35807,691,36498,0,False
past,28-02-2025-Bac_Ninh-2ta1805265t1cvn,28-02-2025-Bac_Ninh-2ta1805265t1cvn.json,processed,ok,True,0,3,3,3,3,1,36550,793,37343,0,False
past,28-02-2025-Ho_Chi_Minh-2ta1813255t1cvn,28-02-2025-Ho_Chi_Minh-2ta1813255t1cvn.json,processed,ok,True,0,2,3,2,3,1,37116,1329,38445,0,False
past,28-03-2024-Son_La-2ta1468294t1cvn,28-03-2024-Son_La-2ta1468294t1cvn.json,processed,ok,True,1,0,0,1,1,1,29553,1002,30555,0,False
past,28-03-2025-Ha_Noi-2ta1949955t1cvn,28-03-2025-Ha_Noi-2ta1949955t1cvn.json,processed,ok,True,0,1,4,1,4,1,38124,1555,39679,0,False
past,28-03-2025-Phu_Tho-2ta1809128t1cvn,28-03-2025-Phu_Tho-2ta1809128t1cvn.json,processed,ok,True,1,0,0,1,1,1,21501,1231,22732,0,False
past,28-06-2024-Nam_Dinh-2ta1543376t1cvn,28-06-2024-Nam_Dinh-2ta1543376t1cvn.json,processed,ok,True,0,7,4,7,4,1,54877,2546,57423,0,False
past,28-08-2024-Lai_Chau-2ta1687995t1cvn,28-08-2024-Lai_Chau-2ta1687995t1cvn.json,processed,ok,True,2,0,0,2,2,1,25608,1144,26752,0,False
past,28-08-2025-Thai_Nguyen-2ta1953705t1cvn,28-08-2025-Thai_Nguyen-2ta1953705t1cvn.json,processed,ok,True,1,0,0,1,1,1,19695,1001,20696,0,False
past,29-01-2024-Cao_Bang-2ta1640024t1cvn,29-01-2024-Cao_Bang-2ta1640024t1cvn.json,processed,ok,True,1,0,0,1,1,1,21492,1058,25492,1,True
past,29-05-2025-Ha_Noi-2ta1928859t1cvn,29-05-2025-Ha_Noi-2ta1928859t1cvn.json,processed,ok,True,0,1,3,1,3,1,42495,1630,44125,0,False
past,29-07-2024-Binh_Thuan-2ta1628040t1cvn,29-07-2024-Binh_Thuan-2ta1628040t1cvn.json,processed,ok,True,1,0,0,1,1,1,22341,886,23227,0,False
past,29-08-2025-Hung_Yen-2ta1949802t1cvn,29-08-2025-Hung_Yen-2ta1949802t1cvn.json,processed,ok,True,2,0,0,2,2,1,30612,1626,32238,2,True
past,29-08-2025-Lam_Dong-2ta1965044t1cvn,29-08-2025-Lam_Dong-2ta1965044t1cvn.json,processed,ok,True,0,3,1,3,1,1,34252,399,34651,0,False
past,29-09-2025-Lam_Dong-2ta1986980t1cvn,29-09-2025-Lam_Dong-2ta1986980t1cvn.json,processed,ok,True,1,0,0,1,1,1,28038,915,28953,0,False
past,29-11-2024-Dien_Bien-2ta1696125t1cvn,29-11-2024-Dien_Bien-2ta1696125t1cvn.json,processed,ok,True,1,0,0,1,1,1,19782,829,20611,0,False
past,29-12-2025-Son_La-2ta2041735t1cvn,29-12-2025-Son_La-2ta2041735t1cvn.json,processed,ok,True,2,0,0,2,2,1,31072,1568,36767,1,True
past,30-01-2024-Son_La-2ta1414420t1cvn,30-01-2024-Son_La-2ta1414420t1cvn.json,processed,ok,True,3,0,0,3,3,1,43491,1956,48180,1,True
past,30-05-2025-Dong_Nai-2ta1972379t1cvn,30-05-2025-Dong_Nai-2ta1972379t1cvn.json,processed,ok,True,1,0,0,1,1,1,20134,981,22865,1,True
past,30-06-2025-Hai_Phong-2ta1861021t1cvn,30-06-2025-Hai_Phong-2ta1861021t1cvn.json,processed,ok,True,2,0,0,2,2,1,25720,1127,26847,0,False
past,30-06-2025-Phu_Tho-2ta1846270t1cvn,30-06-2025-Phu_Tho-2ta1846270t1cvn.json,processed,ok,True,1,0,0,1,1,1,21547,1028,22575,0,False
past,30-07-2024-Hoa_Binh-2ta1610407t1cvn,30-07-2024-Hoa_Binh-2ta1610407t1cvn.json,processed,ok,True,0,3,1,3,1,1,44447,473,44920,0,False
past,30-07-2025-Dong_Nai-2ta1972376t1cvn,30-07-2025-Dong_Nai-2ta1972376t1cvn.json,processed,ok,True,1,0,0,1,1,1,24932,945,25877,0,False
past,30-07-2025-Ninh_Binh-2ta1930262t1cvn,30-07-2025-Ninh_Binh-2ta1930262t1cvn.json,processed,ok,True,1,0,0,1,1,1,26428,864,27292,0,False
past,30-08-2024-Dien_Bien-2ta1659912t1cvn,30-08-2024-Dien_Bien-2ta1659912t1cvn.json,processed,ok,True,2,0,0,2,2,1,33335,1436,36270,1,True
past,30-08-2025-Bac_Ninh-2ta1944136t1cvn,30-08-2025-Bac_Ninh-2ta1944136t1cvn.json,processed,ok,True,1,0,0,1,1,1,21544,980,22524,0,False
past,30-09-2024-Lao_Cai-2ta1674409t1cvn,30-09-2024-Lao_Cai-2ta1674409t1cvn.json,processed,ok,True,0,6,4,6,4,1,48856,1734,50590,0,False
past,30-09-2025-Quang_Ninh-2ta2012554t1cvn,30-09-2025-Quang_Ninh-2ta2012554t1cvn.json,processed,ok,True,3,0,0,3,3,1,34863,2014,38297,1,True
past,30-10-2024-Hai_Phong-2ta1833114t1cvn,30-10-2024-Hai_Phong-2ta1833114t1cvn.json,processed,ok,True,0,1,2,1,2,1,41904,1134,43038,0,False
past,30-10-2024-Tuyen_Quang-2ta1695466t1cvn,30-10-2024-Tuyen_Quang-2ta1695466t1cvn.json,processed,ok,True,1,0,0,1,1,1,32036,728,33890,1,True
past,30-10-2025-An_Giang-2ta2034318t1cvn,30-10-2025-An_Giang-2ta2034318t1cvn.json,processed,ok,True,1,0,0,1,1,1,17354,711,18065,0,False
past,30-12-2025-Ha_Noi-2ta2030054t1cvn,30-12-2025-Ha_Noi-2ta2030054t1cvn.json,processed,ok,True,1,0,0,1,1,1,24193,1034,25227,0,False
past,30-12-2025-Hai_Phong-2ta2050741t1cvn,30-12-2025-Hai_Phong-2ta2050741t1cvn.json,processed,ok,True,1,0,0,1,1,1,26429,1136,27565,0,False
past,30-12-2025-Tay_Ninh-2ta2045329t1cvn,30-12-2025-Tay_Ninh-2ta2045329t1cvn.json,processed,ok,True,1,0,0,1,1,1,28704,849,29553,0,False
past,31-01-2024-Ha_Noi-2ta1609907t1cvn,31-01-2024-Ha_Noi-2ta1609907t1cvn.json,processed,ok,True,1,0,0,1,1,1,29708,856,30564,0,False
past,31-03-2025-Vinh_Phuc-2ta1822026t1cvn,31-03-2025-Vinh_Phuc-2ta1822026t1cvn.json,processed,ok,True,1,0,0,1,1,1,18836,911,19747,0,False
past,31-07-2025-Nghe_An-2ta1871671t1cvn,31-07-2025-Nghe_An-2ta1871671t1cvn.json,processed,ok,True,0,4,2,4,2,1,36098,839,36937,0,False
past,31-10-2025-Nghe_An-2ta2000296t1cvn,31-10-2025-Nghe_An-2ta2000296t1cvn.json,processed,ok,True,1,0,0,1,1,1,30072,1288,33781,1,True
